latitude,longitude
37.52695898,126.9545216
37.52880939,127.0009367
37.52052298,126.9677697
37.52360144,126.9940089
37.53534696,126.9953973
37.53456498,127.0004933
37.54503816,127.0032951
37.54102695,127.001136
37.53781156,127.012161
37.54530443,126.9894356
37.53616243,126.9515471
37.52062932,126.9753668
37.52206964,126.9923004
37.53253948,126.9963931
37.5392032,127.0055986
37.53567338,126.9648033
37.53647807,126.9876718
37.5473031,126.963544
37.55136541,126.9817258
37.5409415,126.9618318
37.5477533,126.9765936
37.53859775,126.9703507
37.53561344,126.9725506
37.52522617,126.9650994
37.52049032,126.9729806
37.53443266,126.9501826
37.53877767,126.9578633
37.55200632,126.9781812
37.51833758,126.9774173
37.51952037,126.981263
37.53586046,126.9527815
37.52071271,126.9778555
37.5196486,126.9768168
37.63732397,127.0332052
37.64305134,127.009137
37.62388579,127.0297148
37.6215317,127.014132
37.62329377,127.0161486
37.61700179,127.0314655
37.63125065,127.0202922
37.63865468,127.0148082
37.62902557,127.0400394
37.62341903,127.0465747
37.61468169,127.0280938
37.63234744,127.0114196
37.6149061,127.0237355
37.61614897,127.0145684
37.64230381,127.0209886
37.64527486,127.0104879
37.6346458,127.0188565
37.61783013,127.0335137
37.62182382,127.0124058
37.63215859,127.0383543
37.62519423,127.0288726
37.62789211,127.0157138
37.63095627,127.0119224
37.61874578,127.0326578
37.63374918,127.0320344
37.64461176,127.0101751
37.62782336,127.0199106
37.63099889,127.0170158
37.584058,127.032297
37.571142,127.064401
37.57105683,127.0751137
37.60244927,127.0630064
37.591652,127.0629316
37.56424458,127.0714889
37.58823375,127.0470522
37.57665796,127.0615657
37.57405193,127.0453445
37.57180206,127.0512824
37.57171567,127.0760464
37.5641117,127.069485
37.56894421,127.0669403
37.58402117,127.0341959
37.58711503,127.0577157
37.59917356,127.0679845
37.59806481,127.0656487
37.57007076,127.0598623
37.58550219,127.0540414
37.5811645,127.0706374
37.57281917,127.0369829
37.57234503,127.0685733
37.57007078,127.0727032
37.60403447,127.0667747
37.58372345,127.0346575
37.59067813,127.0545526
37.56510957,127.0638865
37.58574501,127.0394775
37.57128823,127.0682469
37.57567472,127.0669941
37.57180533,127.0577463
37.57114155,127.0577034
37.57172101,127.067234
37.57530824,127.0391472
37.568331,127.071985
37.57607996,127.0704404
37.587691,127.053698
37.57399475,127.0738934
37.57399475,127.0738934
37.58230633,127.0318584
37.59230922,127.055908
37.59068743,127.0477047
37.58008059,127.0668713
37.58070438,127.0560126
37.57472977,127.0543327
37.57908644,127.0608069
37.57908644,127.0608069
37.60189478,127.0648841
37.60189478,127.0648841
37.5857622,127.0582128
37.5857622,127.0582128
37.58877033,127.0471736
37.57855561,127.0757645
37.57641471,127.0283873
37.58620351,127.0395874
37.58620351,127.0395874
37.58567758,127.0700419
37.58567758,127.0700419
37.56720004,127.0564912
37.5828204,127.0687172
37.56773522,127.0729635
37.60075012,127.0687696
37.583038,127.0347893
37.57734724,127.064387
37.5929418,127.0594186
37.59253942,127.0568457
37.576049,127.0471757
37.56412385,127.0605231
37.56412385,127.0605231
37.56880432,127.0554295
37.56880432,127.0554295
37.57150295,127.0640336
37.57270542,127.0429615
37.56596984,127.0720337
37.52976012,127.145594
37.5463638,127.1301872
37.56129361,127.1660799
37.5476037,127.1532701
37.52970924,127.1284083
37.54436122,127.1334367
37.55297253,127.1474362
37.53135786,127.1225001
37.54771897,127.1365923
37.55954748,127.1604836
37.5380968,127.1435022
37.5223146,127.1394366
37.5410159,127.1378287
37.5512241,127.1505002
37.55454236,127.1425695
37.55002367,127.1244044
37.52869458,127.1410769
37.55171279,127.0726727
37.54981386,127.0867934
37.55405299,127.0977191
37.54182161,127.0970224
37.56524214,127.082693
37.541017,127.0970671
37.541318,127.0886955
37.53620379,127.0903183
37.553551,127.0819676
37.532877,127.0752337
37.53079699,127.0711744
37.570926,127.0802621
37.57070451,127.0802239
37.5663324,127.0805318
37.55859011,127.0911111
37.55021063,127.0962466
37.533347,127.0769224
37.539328,127.0951165
37.556563,127.0849937
37.56993091,127.0814193
37.557168,127.073468
37.549073,127.0694481
37.54008215,127.0863301
37.540118,127.0908389
37.55581992,127.0760649
37.536172,127.0799278
37.54384891,127.0837759
37.55283015,127.0859139
37.54716346,127.0863403
37.54709344,127.1011043
37.53766749,127.0915615
37.53709659,127.0922888
37.53149357,127.0834083
37.5530111,127.0728646
37.53468209,127.0699953
37.56710862,127.088453
37.56524214,127.082693
37.56579084,127.0790239
37.54422859,127.0715827
37.547682,127.0913325
37.54457517,127.0983114
37.54162662,127.1006983
37.53339604,127.0897851
37.547246,127.0783044
37.53290877,127.0841775
37.552015,127.0925744
37.53457688,127.075652
37.53735904,127.0646476
37.55432759,127.0711662
37.53888146,127.0786109
37.53384378,127.0683425
37.538767,127.0983573
37.54368058,127.1043802
37.53516529,127.0715175
37.542405,127.091722
37.54854089,127.1052329
37.566152,127.0804713
37.54300744,127.0803118
37.53024545,127.0755876
37.53112324,127.0892343
37.54457517,127.0983114
37.53698824,127.0797396
37.554876,127.0960864
37.54854922,127.1017999
37.54300744,127.0803118
37.55342244,127.0990473
37.53505821,127.0721792
37.53024545,127.0755876
37.536965,127.0797396
37.54987645,127.0724025
37.53112324,127.0892343
37.55782735,127.0835274
37.53328137,127.089281
37.54981386,127.0867934
37.54078809,127.1006653
37.486135,127.099054
37.483221,127.078254
37.523923,127.0322635
37.51043221,127.051243
37.52934822,127.0356146
37.47352236,127.0535087
37.495751,127.075096
37.4699202,127.104503
37.47356078,127.0998275
37.525305,127.036309
37.494809,127.044725
37.477164,127.050117
37.478521,127.0513054
37.490853,127.083513
37.50532685,127.0376163
37.476549,127.111611
37.49590698,127.0609998
37.48402087,127.0844599
37.51002831,127.0518427
