latitude,longitude
37.569222,126.933772
37.569417,126.810033
37.569452,126.937294
37.56969879,126.9014163
37.569807,127.060092
37.569899,127.072668
37.57007078,127.0726995
37.5701684,126.8395913
37.57022175,127.0334425
37.570346,127.078826
37.5703714,126.8474442
37.570385,126.959666
37.570457,127.083659
37.5704783,126.822935
37.570679,127.078049
37.570926,127.071484
37.57114155,127.0577034
37.5712061,126.9051164
37.571228,126.808358
37.57128823,127.0682469
37.5716501,127.0761257
37.5716819,127.067234
37.5717651,127.0577463
37.57180206,127.0512824
37.5718166,127.0642055
37.57234503,127.0685733
37.5727172,126.9644381
37.5727806,127.0369829
37.5728828,127.003257
37.5730675,127.0433249
37.5733219,127.006604
37.5736852,126.8046641
37.5738145,127.0732688
37.5738297,127.0013212
37.57385234,127.087174
37.57387476,127.0660298
37.573952,127.080811
37.573989,126.8135129
37.57405193,127.0453445
37.5741434,126.9602252
37.574336,126.8903822
37.574489,127.0542426
37.574695,126.918151
37.574721,126.965217
37.574807,127.019976
37.5748894,126.9878998
37.57489299,127.0834395
37.57530824,127.0391472
37.575477,126.969952
37.575537,126.814673
37.57567472,127.0669941
37.5757428,127.0288848
37.5759905,126.8922651
37.5760326,127.0143822
37.576049,127.0471757
37.5764921,127.0604586
37.5769308,126.818936
37.577093,127.0038022
37.5772345,126.9668504
37.57726134,127.087667
37.5772892,127.0653602
37.577685,126.907464
37.578006,126.913035
37.57814651,127.084613
37.5781678,126.8947156
37.578348,126.923966
37.5785149,127.0085733
37.57855561,127.0757645
37.5788167,127.014631
37.5789295,127.010937
37.5790318,127.0235617
37.57908644,127.061138
37.579194,127.0070179
37.579374,127.016652
37.579522,126.951634
37.5796975,126.8821522
37.5796975,126.882158
37.5797195,126.973221
37.579748,126.918057
37.5799027,126.9855858
37.58008059,127.0659414
37.580353,126.8811065
37.5803891,126.8108471
37.58038946,127.0535852
37.5805755,127.0562692
37.5806654,127.0526528
37.580716,126.967169
37.5811645,127.0706374
37.581239,127.013846
37.582022,126.924113
37.5821321,127.0234341
37.582135,126.970311
37.5821589,127.0311722
37.5821614,126.9043095
37.582206,126.930689
37.582402,127.0965491
37.5827783,127.0687172
37.5828688,127.0168792
37.583038,127.0347893
37.583437,126.947237
37.583552,126.928514
37.58372345,127.0346575
37.5839428,127.0342008
37.5839762,126.907226
37.5839926,127.0203641
37.584244,126.942932
37.584535,126.922319
37.5845561,126.9676572
37.584587,126.9180933
37.5845945,127.0166844
37.5847697,126.9710634
37.5850457,126.9217386
37.5850571,126.895422
37.585073,126.8954934
37.585093,126.943084
37.58535305,127.0865941
37.5854619,127.0540414
37.5855241,126.880641
37.5855516,126.8994297
37.5856466,127.0214146
37.58574501,127.0394775
37.5857622,127.0581161
37.58582,126.94872
37.5858976,127.0395874
37.585935,127.085535
37.5859741,126.9691707
37.5859982,127.0701535
37.586142,126.949475
37.5861798,127.0125195
37.586488,126.951501
37.5866709,127.0173862
37.586802,127.003115
37.586837,126.9189653
37.5870878,127.0576884
37.5871519,127.022577
37.5881919,127.0141472
37.588281,126.9217624
37.5883981,126.9660043
37.5888137,127.0000249
37.588838,126.922725
37.589126,126.919515
37.5891697,127.0477488
37.5896356,127.0059087
37.58966381,127.0755031
37.590043,127.0061388
37.59008654,127.079339
37.590144,126.943955
37.590282,127.0011512
37.590337,126.945194
37.59051113,126.925112
37.59067813,127.0544956
37.59069723,127.0872887
37.590942,126.919501
37.5909629,127.0474406
37.5910096,127.0032284
37.5913091,126.994933
37.591641,127.078386
37.59165365,127.0221474
37.59172695,127.0837119
37.5919847,127.0558443
37.59204241,127.0997953
37.5923108,126.9074411
37.592327,126.9074411
37.592614,126.9121215
37.5926751,127.0567777
37.5928233,127.059318
37.59292,126.944555
37.5937453,127.0131031
37.5938951,127.0232532
37.593914,126.921523
37.59395157,127.0548858
37.5940033,126.9950965
37.5940409,126.9912731
37.59405236,126.9987771
37.5941501,127.0869214
37.5941931,126.9192887
37.594475,127.1035487
37.5946714,127.0351047
37.5947663,127.0104379
37.594978,127.07657
37.5956569,127.011768
37.5958349,127.017875
37.596197,126.912308
37.59629761,126.9076396
37.5969008,127.0391028
37.5972387,127.0348009
37.597265,126.949721
37.5972726,127.0121158
37.5973443,127.032956
37.5975051,127.0199016
37.59752737,127.0759685
37.5976771,126.9048
37.5979453,127.0133571
37.5979615,126.9188333
37.597978,126.9188333
37.59798021,127.0831709
37.59806481,127.0656487
37.59813596,127.0767074
37.5981837,126.9281816
37.5983496,127.0074133
37.598358,127.0403502
37.5985179,126.960504
37.5987021,127.033713
37.59873869,127.1038401
37.599004,126.9114685
37.599028,127.0233899
37.5991153,127.0160086
37.59917356,127.0678844
37.59934457,127.0577394
37.5996973,127.0333264
37.5997815,127.0363501
37.5997846,127.0288147
37.5999242,127.0322171
37.59993259,127.073783
37.5999747,127.0685006
37.6000472,126.914225
37.6001344,126.9594842
37.6005802,126.956708
37.6006912,126.904802
37.601161,127.1037709
37.6015004,126.963076
37.60162827,127.0917588
37.601635,127.0841443
37.6016762,127.0275455
37.6017363,126.9142657
37.6019568,126.9341059
37.601973,126.9341059
37.60202594,127.0901512
37.60204,127.0641929
37.6022014,127.0212171
37.60292027,127.094066
37.6030365,127.0143726
37.60335895,127.0808259
37.6033878,126.9608999
37.6035622,127.0198289
37.6038358,127.0076054
37.6038657,127.0158033
37.6038832,127.0207318
37.6039265,127.013379
37.6039887,127.0667747
37.60412684,127.0370454
37.604148,127.0750058
37.604196,126.9188633
37.604291,126.926111
37.604325,127.079934
37.6043786,127.0400044
37.6044835,126.9232067
37.6045234,127.0411906
37.60457653,127.1044914
37.6048317,127.0157068
37.604894,126.928055
37.6049335,127.100154
37.6056209,126.907072
37.6056621,127.0382868
37.60581469,127.0935215
37.6059759,127.0947267
37.6062049,127.0439857
37.606437,126.968167
37.60652294,127.0758372
37.60656187,126.9350575
37.6066376,126.926723
